GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pan_gene_symbol,product,TIGRFAM Meta Role,TIGRFAM Main Role,TIGRFAM Sub Role,TIGRFAM function,TIGRFAM,TIGRFAM HMM score
SAUSA300_RS13705,223.41624588041162,1.4748089765549441,0.1543402164993255,3.076378842302707,0.0020953143730116103,0.014737715998634547,sdaAB,"L-serine dehydratase, iron-sulfur-dependent subunit beta",Metabolism,Energy metabolism,Amino acids and amines; Glycolysis/gluconeogenesis,"L-serine dehydratase, iron-sulfur-dependent, beta subunit",TIGR00719,170.8
SAUSA300_RS13740,1631.275600889713,-3.458690049676272,0.10872160542866739,-22.6145487824812,3.1170171617480903e-113,2.280098053818728e-111,glcB,PTS glucoside EIICBA component,Metabolism,Transport and binding proteins,"Carbohydrates, organic alcohols, and acids","PTS system, glucose-specific IIBC component",TIGR02002,849.4
SAUSA300_RS13745,15172.335107412655,-4.292143072196326,0.11525753480623882,-28.56336531690355,1.916832832615133e-179,2.951922562227305e-177,cidC,pyruvate oxidase,Metabolism,Energy metabolism,Aerobic,pyruvate oxidase,TIGR02720,492.7
SAUSA300_RS13750,3679.42817995671,-3.862865814129356,0.12487370658688077,-22.926089826103784,2.552601205775503e-116,1.9655029284471373e-114,cidB,holin-like protein CidB,NA,Hypothetical proteins,Conserved,TIGR00659 family protein,TIGR00659,192.1
SAUSA300_RS13755,919.374949570972,-7.081210608552769,0.2292108470360756,-26.531076897925534,4.246711721879637e-155,5.177449374258257e-153,cidA,holin-like protein CidA,NA,NA,NA,NA,NA,NA
SAUSA300_RS13785,92.52482999241734,-1.9549697531560368,0.26970009576897586,-3.54085804246084,3.988280982324056e-4,0.002976966876091885,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13805,7227.670729767015,-1.5244955738965857,0.14945047669217976,-3.5094941515434512,4.4895993231212954e-4,0.003342638071107611,clpL,ATP-dependent Clp protease ATP-binding subunit,Genetic information processing,Protein fate,Protein folding and stabilization,ATP-dependent chaperone protein ClpB,TIGR03346,697.1
SAUSA300_RS13835,48.88224506659992,2.063876136821326,0.28502392373099733,3.732585401586855,1.8952440771259968e-4,0.0014709507081354554,NA,hypothetical protein,NA,NA,NA,exosortase F-associated protein,TIGR04127,15.6
SAUSA300_RS13840,13603.282963726233,5.297050932385128,0.10323732497426562,41.623036372322424,0,0,rocA,L-glutamate gamma-semialdehyde dehydrogenase,Metabolism,Energy metabolism,Amino acids and amines,putative delta-1-pyrroline-5-carboxylate dehydrogenase,TIGR01237,747.3
SAUSA300_RS15635,407.9788753757778,-1.963961018097026,0.14123771952906375,-6.82509616631599,8.786643563505094e-12,1.0580131303216422e-10,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13940,408.90078529929747,-2.0690997748052236,0.14786561982185906,-7.2302119728251935,4.822407295012281e-13,6.055950105238598e-12,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13975,3672.3617639953586,-1.5397364025988827,0.1392983946219025,-3.874677838634743,1.0676585021659291e-4,8.677691048159747e-4,-,alpha/beta hydrolase,Metabolism,Energy metabolism,Other,3-oxoadipate enol-lactonase,TIGR02427,40.5
SAUSA300_RS15640,172.46922319046607,2.6912252868987157,0.1894369057680864,8.927644167547573,4.351768074356453e-19,6.6666352804015604e-18,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13995,317.665283474929,2.91929221522763,0.18783390928288732,10.218028377065183,1.6465573536412257e-24,2.9739671708359423e-23,-,type II secretion protein,NA,NA,NA,mobile rSAM pair MarR family regulator,TIGR04472,14.3
SAUSA300_RS14000,351.6020516431755,2.9457948477789273,0.21825573747536828,8.91520594274652,4.86910473754379e-19,7.420312740652672e-18,-,hypothetical protein,NA,NA,NA,conserved hypothetical protein,TIGR02231,12.8
SAUSA300_RS14005,272.16213362458336,2.8482641016833976,0.19940602295470655,9.268847922929668,1.8816731584359393e-20,3.0251514624085483e-19,-,TIGR04197 family type VII secretion effector,NA,NA,NA,"type VII secretion effector, TIGR04197 family",TIGR04197,71
SAUSA300_RS14010,819.0503686670783,-1.4890356157308617,0.134737681278714,-3.629538604863316,2.8392826804145093e-4,0.0021522645396095477,-,fructosamine kinase family protein,NA,NA,NA,fibrobacter succinogenes paralogous family TIGR02172,TIGR02172,12.1
SAUSA300_RS14025,348.1023707446097,1.43570001037348,0.14464723400754637,3.012155838049065,0.00259399392499797,0.01790100524656618,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS14045,339.48443916717633,-1.5241629364294158,0.1268410428032126,-4.132439507318052,3.589332497830063e-5,3.070873359254609e-4,-,acyl esterase,NA,Unknown function,Enzymes of unknown specificity,hydrolase CocE/NonD family protein,TIGR00976,255.6
SAUSA300_RS14085,5771.389803459515,-2.4145734090460067,0.14339088330792987,-9.865155834267584,5.894285141177575e-23,1.026587995421761e-21,-,amino acid permease,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",amino acid transporter,TIGR00909,325.6
SAUSA300_RS14090,588.0572973900764,-2.842165099009113,0.18656465687083693,-9.87413763092592,5.389452760370505e-23,9.44283759092461e-22,-,aspartate aminotransferase family protein,Metabolism,Central intermediary metabolism,Other,4-aminobutyrate transaminase,TIGR00700,339.6
SAUSA300_RS14105,23830.434270805155,1.3534098311221074,0.09641581970024991,3.6654755642884544,2.4687938469433084e-4,0.0018910185330251626,lqo,malate:quinone oxidoreductase,Metabolism,Energy metabolism,TCA cycle,malate dehydrogenase (acceptor),TIGR01320,633.5
SAUSA300_RS14310,227.18822897517606,2.5024923474524647,0.1812046662680661,8.29168684447532,1.1165356947566733e-16,1.5936504599307444e-15,aur,peptidase M4 family protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS14315,8945.157952634756,3.62543298756899,0.1619411240480487,16.212268520440873,4.130367844896636e-59,1.40528561792646e-57,isaB,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS14320,670.6715096989409,1.402080389078175,0.08628990463031294,4.659645769696765,3.1675401388790557e-6,2.970584117423114e-5,-,hypothetical protein,Cellular processes,Cellular processes,Cell division,cell division protein ZipA,TIGR02205,21.3
SAUSA300_RS14420,362.61405969596586,-1.835597985393423,0.13219610447024507,-6.32089719089643,2.600490016568305e-10,2.9956825938893155e-9,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS14450,1421.3219537858363,2.512125237761245,0.15527034096645217,9.738661152859553,2.0625376353936791e-22,3.570997113113553e-21,icaR,biofilm operon icaADBC HTH-type negative transcriptional regulator IcaR,NA,NA,NA,pyrimidine utilization regulatory protein R,TIGR03613,33.1
SAUSA300_RS14455,1324.902223456213,-4.06424362865959,0.3453096112949026,-8.8739019373621,7.062675486924545e-19,1.0652262100382071e-17,icaA,"poly-beta-1,6 N-acetyl-D-glucosamine synthase",NA,NA,NA,"poly-beta-1,6 N-acetyl-D-glucosamine synthase",TIGR03937,633.2
SAUSA300_RS14460,337.55531600696816,-3.7010852575730775,0.4295507930015718,-6.288162661041098,3.212452235942637e-10,3.671732516550061e-9,NA,"poly-beta-1,6-N-acetyl-D-glucosamine synthesis protein IcaD",Cell structure,Cell envelope,Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides,intracellular adhesion protein D,TIGR03932,132.7
SAUSA300_RS14465,715.010817546437,-2.554091544670249,0.3872332543996619,-4.013321498122879,5.987028094494376e-5,4.962618754813185e-4,icaB,"poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase",Cell structure; Cellular processes,Cell envelope; Cellular processes,Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides; Pathogenesis,intercellular adhesin biosynthesis polysaccharide N-deacetylase,TIGR03933,456.7
SAUSA300_RS15850,596.5681168405687,5.755224566117795,0.23193627777718429,20.502288868695338,2.0540148005261653e-93,1.1557783281422229e-91,NA,NA,NA,NA,NA,NA,NA,NA
SAUSA300_RS14475,5278.934787952564,5.156101060130149,0.10021809494122334,41.47056539607593,0,0,gehA,Lipase 1,NA,NA,NA,"gram-positive signal peptide, YSIRK family",TIGR01168,52.6
SAUSA300_RS14535,192.91147272167944,-2.8055534636605106,0.22272259001025,-8.10673701117348,5.19972372191846e-16,7.314611351121833e-15,-,N-acetyltransferase,NA,NA,NA,NA,NA,NA
SAUSA300_RS14545,925.3185316090442,-2.1533142379909704,0.15195654082490193,-7.589763703030878,3.204894010277008e-14,4.2432216624753504e-13,-,heme ABC transporter ATP-binding protein,Metabolism,Transport and binding proteins,Unknown substrate,energy-coupling factor transporter ATPase,TIGR04520,384.6
SAUSA300_RS14550,256.8281365112022,-2.8791421824157473,0.21519386552852754,-8.732322261141016,2.494961382301797e-18,3.686998487179323e-17,-,DUF3816 family protein,Metabolism,Transport and binding proteins,Unknown substrate,"ECF transporter S component, folate family",TIGR04518,36.9
SAUSA300_RS14555,274.56545778462936,-2.8120506413246775,0.24872884646988938,-7.28524522604595,3.2108571652901546e-13,4.067085742700863e-12,-,DNA-directed RNA polymerase subunit delta,Cellular processes,Cellular processes,Biosynthesis of natural products,adenosyl-fluoride synthase,TIGR04507,79.5
SAUSA300_RS14565,2156.946602977137,3.4760563991942273,0.08004820471461403,30.932066596893772,4.427656146626546e-210,1.0796101570857727e-207,drp35,lactonase,NA,NA,NA,NA,NA,NA
SAUSA300_RS14595,1361.0398217147301,1.7318737621871607,0.10330343384600002,7.084699268353502,1.3934657056842326e-12,1.7276612944203663e-11,-,anion permease,Metabolism,Transport and binding proteins,Cations and iron carrying compounds; Anions,"transporter, divalent anion:Na+ symporter (DASS) family",TIGR00785,432.9
SAUSA300_RS14605,314.58268939851183,-1.4773283892293019,0.17291050804994357,-2.7605516553767226,0.005770383191341181,0.037271834918022724,-,DNA-binding protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS14710,2879.007962134446,1.6683017180855846,0.18790834499618145,3.5565302759660056,3.7578519051794713e-4,0.0028121418605000343,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS14715,22483.631293217306,3.0081425238213355,0.15149527614411928,13.255479477201423,4.194276220643092e-40,9.977603432196493e-39,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
